,run,epoch,loss,accuracy,epoch duration,run duration,lr,batch_size,shuffle
59,2,30,0.30409089620908103,0.8884833333333333,11.234732627868652,341.2539629936218,0.01,64,False
60,3,1,0.4868392417083184,0.8169,9.865160942077637,9.990314245223999,0.01,100,True
61,3,2,0.35367916437486807,0.8677666666666667,10.484130859375,20.63407802581787,0.01,100,True
62,3,3,0.32116250219444437,0.87875,10.549536943435669,31.30475950241089,0.01,100,True
63,3,4,0.30968555907408396,0.8832,10.312552452087402,41.75781869888306,0.01,100,True
64,3,5,0.2968259331708153,0.8868666666666667,10.29199743270874,52.15989685058594,0.01,100,True
65,3,6,0.2941502645611763,0.8897166666666667,10.328441858291626,62.6135790348053,0.01,100,True
66,3,7,0.28264999887595577,0.8927,10.741618633270264,73.49156069755554,0.01,100,True
67,3,8,0.27931145057082174,0.89515,10.505834817886353,84.09870457649231,0.01,100,True
68,3,9,0.27772620648145674,0.8965833333333333,10.370312929153442,94.58827304840088,0.01,100,True
69,3,10,0.2674920666466157,0.8992166666666667,10.418638229370117,105.14771461486816,0.01,100,True
70,3,11,0.2750257582962513,0.8983166666666667,10.570195436477661,115.83077430725098,0.01,100,True
71,3,12,0.2625734684740504,0.9026166666666666,10.539546489715576,126.50319981575012,0.01,100,True
72,3,13,0.2635068259884914,0.9011833333333333,10.418012142181396,137.03538918495178,0.01,100,True
73,3,14,0.2577112235998114,0.9044166666666666,10.773975610733032,147.96724009513855,0.01,100,True
74,3,15,0.2624980116014679,0.9038166666666667,10.535784006118774,158.62958765029907,0.01,100,True
75,3,16,0.2501350915680329,0.9064666666666666,10.482918739318848,169.2551555633545,0.01,100,True
76,3,17,0.25453833320488534,0.90665,10.720784664154053,180.10947108268738,0.01,100,True
77,3,18,0.25845017379149793,0.9049666666666667,10.544152736663818,190.77343797683716,0.01,100,True
78,3,19,0.2560089201355974,0.9062166666666667,10.566088676452637,201.46752285957336,0.01,100,True
79,3,20,0.2417546143506964,0.90955,10.440002679824829,212.03944611549377,0.01,100,True
80,3,21,0.24821961087485153,0.9089,10.477591276168823,222.63659572601318,0.01,100,True
81,3,22,0.25941026023278635,0.9049333333333334,10.502363920211792,233.26809120178223,0.01,100,True
82,3,23,0.2421221546952923,0.91145,11.308323383331299,244.7076404094696,0.01,100,True
83,3,24,0.2390887073551615,0.9122,10.963798761367798,255.848477602005,0.01,100,True
84,3,25,0.2659885989750425,0.9049,10.558335542678833,266.5344133377075,0.01,100,True
85,3,26,0.22306281523158153,0.9169833333333334,9.35875678062439,276.0239291191101,0.01,100,True
86,3,27,0.23273581807812055,0.9148833333333334,8.665197849273682,284.7827351093292,0.01,100,True
87,3,28,0.24927401689191658,0.9099,8.866830348968506,293.74479246139526,0.01,100,True
88,3,29,0.24059856474399566,0.9130666666666667,8.765023231506348,302.5803499221802,0.01,100,True
89,3,30,0.2439264308164517,0.9120166666666667,9.045639753341675,311.7230763435364,0.01,100,True
90,4,1,0.49287000179290774,0.8168166666666666,8.847736835479736,8.980207443237305,0.01,100,False
91,4,2,0.3644994452099005,0.8645166666666667,9.294752597808838,18.368364095687866,0.01,100,False
92,4,3,0.33483741295834385,0.8751,9.135856628417969,27.593960285186768,0.01,100,False
93,4,4,0.32107176634172596,0.8792,9.208322048187256,36.91537928581238,0.01,100,False
94,4,5,0.31074715503801903,0.8817833333333334,9.227703094482422,46.2347252368927,0.01,100,False
95,4,6,0.30102759895225367,0.888,9.277735710144043,55.60784077644348,0.01,100,False
96,4,7,0.29868022195994853,0.8881,9.346383571624756,65.04959011077881,0.01,100,False
97,4,8,0.29037797392656406,0.8908166666666667,9.27316427230835,74.41732430458069,0.01,100,False
98,4,9,0.28869461397329965,0.8926333333333333,9.396462202072144,83.9258770942688,0.01,100,False
99,4,10,0.2897294086466233,0.894,9.36350679397583,93.37265133857727,0.01,100,False
100,4,11,0.2813622748603423,0.89535,9.317870855331421,102.78187012672424,0.01,100,False
101,4,12,0.27193095490336416,0.8986666666666666,9.295769214630127,112.1628749370575,0.01,100,False
102,4,13,0.2762274262929956,0.8998,9.292360782623291,121.5507915019989,0.01,100,False
103,4,14,0.2691903693974018,0.9015,9.195087909698486,130.84136819839478,0.01,100,False
104,4,15,0.2679198172936837,0.9012333333333333,9.488797903060913,140.41544818878174,0.01,100,False
105,4,16,0.27880245455851155,0.89965,9.40162992477417,149.932110786438,0.01,100,False
106,4,17,0.25995833427955706,0.9028166666666667,9.182915449142456,159.21981716156006,0.01,100,False
107,4,18,0.25755479267487924,0.90585,9.258231401443481,168.5748369693756,0.01,100,False
108,4,19,0.2681560223425428,0.9036,9.273059606552124,177.95376443862915,0.01,100,False
109,4,20,0.259390660772721,0.9056,9.313886165618896,187.35628080368042,0.01,100,False
110,4,21,0.25187656172861655,0.909,9.32774567604065,196.77457976341248,0.01,100,False
111,4,22,0.2389379698658983,0.9113666666666667,9.481399059295654,206.3488428592682,0.01,100,False
112,4,23,0.24484458547085525,0.9102,8.858387231826782,215.30879950523376,0.01,100,False
113,4,24,0.2609237129986286,0.9065833333333333,8.987853288650513,224.3944058418274,0.01,100,False
114,4,25,0.25516225188970565,0.9084833333333333,8.765169143676758,233.26161980628967,0.01,100,False
115,4,26,0.2457227103350063,0.9104,9.03378176689148,242.37777161598206,0.01,100,False
116,4,27,0.24673515304923058,0.9116,8.780605554580688,251.2557258605957,0.01,100,False
117,4,28,0.24550916866709788,0.9107833333333333,8.80570101737976,260.1758849620819,0.01,100,False
118,4,29,0.24643516930441062,0.9123666666666667,8.758709907531738,269.02750873565674,0.01,100,False
119,4,30,0.24011352799832822,0.9128666666666667,8.791074275970459,277.9230170249939,0.01,100,False
120,5,1,0.8277707929412524,0.6942333333333334,8.302615404129028,8.889471292495728,0.01,1000,True
121,5,2,0.395329117278258,0.8530833333333333,8.38848876953125,17.37850046157837,0.01,1000,True
122,5,3,0.32257855534553526,0.8806333333333334,8.39699125289917,25.871160745620728,0.01,1000,True
123,5,4,0.2940341129899025,0.89235,8.365294218063354,34.3241126537323,0.01,1000,True
124,5,5,0.2678843711813291,0.9006333333333333,8.328437089920044,42.753862619400024,0.01,1000,True
125,5,6,0.24723650241891543,0.9073833333333333,8.354676246643066,51.204973459243774,0.01,1000,True
126,5,7,0.2307387960453828,0.9132833333333333,8.309627771377563,59.59135913848877,0.01,1000,True
127,5,8,0.2143101714551449,0.92015,8.664670467376709,68.34126996994019,0.01,1000,True
128,5,9,0.21037141780058544,0.9212166666666667,8.452121257781982,76.88743901252747,0.01,1000,True
129,5,10,0.20873570044835407,0.9208333333333333,8.610082149505615,85.5825982093811,0.01,1000,True
130,5,11,0.2047064167757829,0.9232166666666667,8.329565048217773,94.00413775444031,0.01,1000,True
131,5,12,0.20256015161673227,0.92285,8.331371307373047,102.43311190605164,0.01,1000,True
132,5,13,0.18995213036735853,0.92795,8.508740663528442,111.03986668586731,0.01,1000,True
133,5,14,0.1817150667309761,0.93065,8.33376693725586,119.46765685081482,0.01,1000,True
134,5,15,0.17071369563539823,0.9349333333333333,8.50074052810669,128.06609058380127,0.01,1000,True
135,5,16,0.16217034136255581,0.9377,8.763070106506348,136.9151749610901,0.01,1000,True
136,5,17,0.16260282173752785,0.9373666666666667,8.330809116363525,145.33824110031128,0.01,1000,True
137,5,18,0.1598873992760976,0.9389666666666666,8.305508375167847,153.73261380195618,0.01,1000,True
138,5,19,0.15037277701000373,0.9420166666666666,8.374245405197144,162.21115040779114,0.01,1000,True
139,5,20,0.1467850452909867,0.9439666666666666,8.413495063781738,170.7241861820221,0.01,1000,True
140,5,21,0.1394871037453413,0.9469833333333333,8.531007766723633,179.3534116744995,0.01,1000,True
141,5,22,0.1356813093026479,0.9485333333333333,8.423607110977173,187.86774468421936,0.01,1000,True
142,5,23,0.13619162179529667,0.9477666666666666,8.379254579544067,196.33610892295837,0.01,1000,True
143,5,24,0.12558670987685522,0.9524666666666667,8.460110187530518,204.88901114463806,0.01,1000,True
144,5,25,0.12237819383541743,0.9538166666666666,8.344346523284912,213.32930731773376,0.01,1000,True
145,5,26,0.1310379865268866,0.9494666666666667,8.512080430984497,221.93729209899902,0.01,1000,True
146,5,27,0.1275733022640149,0.9515833333333333,8.361168622970581,230.3971300125122,0.01,1000,True
147,5,28,0.12036391161382198,0.9534166666666667,8.552483081817627,239.05213117599487,0.01,1000,True
148,5,29,0.12098198470969995,0.9541333333333334,8.554601907730103,247.7014720439911,0.01,1000,True
149,5,30,0.11404413841664791,0.9560166666666666,8.722719669342041,256.52136301994324,0.01,1000,True
150,6,1,0.9248895128568013,0.6637,8.356471061706543,8.921205520629883,0.01,1000,False
151,6,2,0.4469532921910286,0.8331833333333334,8.393340110778809,17.406516313552856,0.01,1000,False
152,6,3,0.37433969030777614,0.8622833333333333,8.653186559677124,26.16112184524536,0.01,1000,False
153,6,4,0.3342835600177447,0.87645,8.431925535202026,34.683889627456665,0.01,1000,False
154,6,5,0.3175097773472468,0.8826666666666667,8.833087682723999,43.600197553634644,0.01,1000,False
155,6,6,0.3029736821850141,0.8876166666666667,8.799005508422852,52.49485778808594,0.01,1000,False
156,6,7,0.28301356186469395,0.8951166666666667,8.652004718780518,61.245306968688965,0.01,1000,False
157,6,8,0.27198568880558016,0.8984833333333333,8.929871797561646,70.27429699897766,0.01,1000,False
158,6,9,0.2575227754811446,0.9036833333333333,8.62031888961792,78.98431420326233,0.01,1000,False
159,6,10,0.2471385029455026,0.9077,8.743189334869385,87.81464982032776,0.01,1000,False
160,6,11,0.23701094090938568,0.9127166666666666,8.895814418792725,96.81602692604065,0.01,1000,False
161,6,12,0.23814001729091008,0.9108,9.04556679725647,105.94532799720764,0.01,1000,False
162,6,13,0.23150105824073156,0.91425,9.215775728225708,115.2457799911499,0.01,1000,False
163,6,14,0.22697084123889605,0.9157166666666666,8.992751836776733,124.32986283302307,0.01,1000,False
164,6,15,0.21921634823083877,0.91765,9.11005687713623,133.5225613117218,0.01,1000,False
165,6,16,0.21857507328192394,0.91705,8.833309173583984,142.4544439315796,0.01,1000,False
166,6,17,0.21312077566981316,0.9193333333333333,8.804695129394531,151.33403754234314,0.01,1000,False
167,6,18,0.21581494609514873,0.9183666666666667,8.91048526763916,160.32911920547485,0.01,1000,False
168,6,19,0.20721672226985297,0.9219833333333334,8.743484497070312,169.1487522125244,0.01,1000,False
169,6,20,0.20160758545001348,0.9243,8.959738492965698,178.20923852920532,0.01,1000,False
170,6,21,0.18950903018315632,0.92835,8.932217597961426,187.23506903648376,0.01,1000,False
171,6,22,0.18187729294101398,0.9306333333333333,8.820082664489746,196.15831422805786,0.01,1000,False
172,6,23,0.18265023852388065,0.9303333333333333,8.774956703186035,205.0181384086609,0.01,1000,False
173,6,24,0.1794745239118735,0.9311666666666667,8.739856481552124,213.8457362651825,0.01,1000,False
174,6,25,0.17561054651935895,0.9329333333333333,8.661915302276611,222.59635257720947,0.01,1000,False
175,6,26,0.17592895403504372,0.9332833333333334,9.099313020706177,231.78484988212585,0.01,1000,False
176,6,27,0.1705673015365998,0.93505,8.889863967895508,240.7668216228485,0.01,1000,False
177,6,28,0.16901905760169028,0.9355,8.72322154045105,249.57713913917542,0.01,1000,False
178,6,29,0.1711966852347056,0.9338,8.894917488098145,258.5613386631012,0.01,1000,False
179,6,30,0.16444489521284897,0.9365333333333333,8.900886535644531,267.552565574646,0.01,1000,False
180,7,1,0.501693737522761,0.8154833333333333,9.30043625831604,9.395540237426758,0.001,64,True
181,7,2,0.3174185839176178,0.8835,9.244188785552979,18.745315313339233,0.001,64,True
182,7,3,0.26909325274626417,0.9011166666666667,9.32174301147461,28.17797565460205,0.001,64,True
183,7,4,0.23601969919204713,0.9129833333333334,9.26578950881958,37.54938459396362,0.001,64,True
184,7,5,0.20759543058872224,0.9232166666666667,9.235691785812378,46.89317059516907,0.001,64,True
185,7,6,0.1831455035885175,0.93205,9.240434885025024,56.245731353759766,0.001,64,True
186,7,7,0.1607994982043902,0.9401666666666667,9.282571077346802,65.63582563400269,0.001,64,True
187,7,8,0.14061056549549103,0.9472166666666667,9.280538558959961,75.01493692398071,0.001,64,True
188,7,9,0.12339256916244824,0.9548333333333333,9.31786823272705,84.43275356292725,0.001,64,True
189,7,10,0.10846180525024732,0.9599333333333333,9.214016437530518,93.77027559280396,0.001,64,True
190,7,11,0.09693114152252674,0.9644166666666667,9.291189670562744,103.16716980934143,0.001,64,True
191,7,12,0.08526497178673745,0.9684,9.492353677749634,112.76831245422363,0.001,64,True
192,7,13,0.07600446755985418,0.9717666666666667,9.487632036209106,122.36164593696594,0.001,64,True
193,7,14,0.06982862058927615,0.9741833333333333,9.273293256759644,131.74519205093384,0.001,64,True
194,7,15,0.06656432770391306,0.9757666666666667,9.27875304222107,141.12635374069214,0.001,64,True
195,7,16,0.06390551195393006,0.97615,9.277896404266357,150.51122164726257,0.001,64,True
196,7,17,0.05643108721015354,0.9790333333333333,9.389865159988403,160.01226472854614,0.001,64,True
197,7,18,0.0478615679209431,0.9820333333333333,9.261041164398193,169.37336349487305,0.001,64,True
198,7,19,0.04878088544458151,0.98095,9.265358448028564,178.7398281097412,0.001,64,True
199,7,20,0.04298968522666643,0.9843333333333333,9.364433288574219,188.21215867996216,0.001,64,True
200,7,21,0.04485626650284976,0.9834666666666667,9.403720140457153,197.74087476730347,0.001,64,True
201,7,22,0.04035339836422354,0.9847333333333333,9.446447849273682,207.2979552745819,0.001,64,True
202,7,23,0.03844908645165463,0.9857666666666667,9.638773202896118,217.0346531867981,0.001,64,True
203,7,24,0.035095091892406345,0.9870333333333333,9.975886344909668,227.13947868347168,0.001,64,True
204,7,25,0.03590564986045162,0.9871666666666666,9.909496068954468,237.15570306777954,0.001,64,True
205,7,26,0.030744279155670667,0.9886333333333334,9.97354793548584,247.23386645317078,0.001,64,True
206,7,27,0.03221829226114787,0.9880666666666666,9.795039892196655,257.13663816452026,0.001,64,True
207,7,28,0.029590266910692057,0.9888166666666667,9.981324672698975,267.23389291763306,0.001,64,True
208,7,29,0.031748452934933204,0.9884833333333334,9.882829666137695,277.2167158126831,0.001,64,True
209,7,30,0.026764669178441787,0.9900833333333333,9.986359596252441,287.3123428821564,0.001,64,True
210,8,1,0.49756949540774026,0.8187,9.184425830841064,9.291625499725342,0.001,64,False
211,8,2,0.31600910019874573,0.8828333333333334,9.338311910629272,18.752815008163452,0.001,64,False
212,8,3,0.2679395617723465,0.9011333333333333,9.353950023651123,28.21583366394043,0.001,64,False
213,8,4,0.23411211291948955,0.91305,9.258342266082764,37.58219122886658,0.001,64,False
214,8,5,0.20607505354086558,0.9235166666666667,9.35135531425476,47.03717350959778,0.001,64,False
215,8,6,0.18190722250143687,0.9324833333333333,9.149691581726074,56.297622203826904,0.001,64,False
216,8,7,0.16066274865070979,0.93945,9.155313491821289,65.5557632446289,0.001,64,False
217,8,8,0.14020693018039068,0.9475166666666667,9.434569358825684,75.11427593231201,0.001,64,False
218,8,9,0.12377113801836967,0.9538,9.257496118545532,84.48211884498596,0.001,64,False
219,8,10,0.10983772116104762,0.9588166666666667,9.271694660186768,93.87348127365112,0.001,64,False
220,8,11,0.09706977903842925,0.96325,9.190029859542847,103.16288995742798,0.001,64,False
221,8,12,0.08931545210580032,0.9661333333333333,9.1809241771698,112.43881559371948,0.001,64,False
222,8,13,0.0812333029990395,0.96985,9.257565975189209,121.7973382472992,0.001,64,False
223,8,14,0.07035685036977132,0.9738166666666667,9.414121389389038,131.31409430503845,0.001,64,False
224,8,15,0.06549088847388825,0.97525,9.264416933059692,140.68136525154114,0.001,64,False
225,8,16,0.060883608039468524,0.97775,9.26945161819458,150.0544466972351,0.001,64,False
226,8,17,0.05394206292629242,0.9795166666666667,9.43572211265564,159.59808826446533,0.001,64,False
227,8,18,0.05074017428569496,0.9809166666666667,9.415401220321655,169.13430380821228,0.001,64,False
228,8,19,0.047455337299034,0.9819,9.420529842376709,178.65753865242004,0.001,64,False
229,8,20,0.04245663183107972,0.9841,9.418265581130981,188.18103647232056,0.001,64,False
230,8,21,0.0433771768104285,0.9838166666666667,9.800470352172852,198.08263444900513,0.001,64,False
231,8,22,0.0420886530575032,0.9844166666666667,9.889612674713135,208.06044054031372,0.001,64,False
232,8,23,0.037154893392696973,0.9865166666666667,10.31752634048462,218.5096697807312,0.001,64,False
233,8,24,0.03564371565924957,0.98705,10.028350591659546,228.64602541923523,0.001,64,False
234,8,25,0.03554807342107718,0.98765,10.075849771499634,238.8184814453125,0.001,64,False
235,8,26,0.034337242544473456,0.9878333333333333,10.563746213912964,249.47874689102173,0.001,64,False
236,8,27,0.028963530360573593,0.9896166666666667,10.629128217697144,260.2175612449646,0.001,64,False
237,8,28,0.031634404405974786,0.9890666666666666,10.57615065574646,270.89899253845215,0.001,64,False
238,8,29,0.0338900218241848,0.9879833333333333,10.57342529296875,281.57099628448486,0.001,64,False
239,8,30,0.032708226145245135,0.9883,10.329141855239868,292.0099070072174,0.001,64,False
240,9,1,0.5541687484830617,0.79565,8.691551446914673,8.824188709259033,0.001,100,True
241,9,2,0.3508790590365728,0.8729,8.857507705688477,17.795439958572388,0.001,100,True
242,9,3,0.2935311309993267,0.8925666666666666,8.629739046096802,26.524768352508545,0.001,100,True
243,9,4,0.25955374361326294,0.9043666666666667,8.588380575180054,35.219348669052124,0.001,100,True
244,9,5,0.23424060455212992,0.9144333333333333,8.702539920806885,44.01612091064453,0.001,100,True
245,9,6,0.212132940950493,0.92195,8.776623249053955,52.89439034461975,0.001,100,True
246,9,7,0.19253971066325903,0.9292666666666667,8.712829113006592,61.73174071311951,0.001,100,True
247,9,8,0.1733069003559649,0.9362666666666667,8.8896164894104,70.73596978187561,0.001,100,True
248,9,9,0.1556935905230542,0.9429666666666666,8.715412855148315,79.55612564086914,0.001,100,True
249,9,10,0.13831083982562026,0.9494166666666667,8.670583724975586,88.33718729019165,0.001,100,True
250,9,11,0.12249834867504736,0.9549,8.9293851852417,97.37742185592651,0.001,100,True
251,9,12,0.11014587585193415,0.9594833333333334,8.59062123298645,106.07723331451416,0.001,100,True
252,9,13,0.09979914772945146,0.9635833333333333,8.723018169403076,114.89805150032043,0.001,100,True
253,9,14,0.09496901207293074,0.9652333333333334,8.639771938323975,123.64923048019409,0.001,100,True
254,9,15,0.0878962425670276,0.9673166666666667,8.713594436645508,132.47627472877502,0.001,100,True
255,9,16,0.08045392150214563,0.9693166666666667,8.727599382400513,141.31938552856445,0.001,100,True
256,9,17,0.06911922184595218,0.9737,8.640270709991455,150.08809971809387,0.001,100,True
257,9,18,0.0634139116993174,0.9765,9.032328605651855,159.24935603141785,0.001,100,True
258,9,19,0.05681981810213377,0.97915,8.8070969581604,168.15285754203796,0.001,100,True
259,9,20,0.0553497002654088,0.9792333333333333,8.657084941864014,176.92495393753052,0.001,100,True
260,9,21,0.0505264248023741,0.9813166666666666,8.775730609893799,185.81836104393005,0.001,100,True
261,9,22,0.0464745473562895,0.9825,8.647097110748291,194.55611515045166,0.001,100,True
262,9,23,0.046038623485558976,0.9821166666666666,8.619999885559082,203.2865743637085,0.001,100,True
263,9,24,0.04077848436737744,0.9843666666666666,8.794681072235107,212.19602918624878,0.001,100,True
264,9,25,0.03937379214330576,0.9856666666666667,8.643993139266968,220.94779872894287,0.001,100,True
265,9,26,0.032725341936651,0.98805,8.791744709014893,229.83308625221252,0.001,100,True
266,9,27,0.035313690480349276,0.98725,8.721641063690186,238.64880323410034,0.001,100,True
267,9,28,0.032186525449311984,0.9880666666666666,8.84392237663269,247.61029195785522,0.001,100,True
268,9,29,0.032080464685568584,0.98785,8.782684087753296,256.5206742286682,0.001,100,True
269,9,30,0.030106026608943164,0.9891666666666666,8.69332218170166,265.3327362537384,0.001,100,True
270,10,1,0.5260983549058438,0.8073666666666667,8.53525185585022,8.655780792236328,0.001,100,False
271,10,2,0.3286833787212769,0.8798666666666667,8.674798011779785,17.436989784240723,0.001,100,False
272,10,3,0.27790520157665016,0.89835,8.648226976394653,26.202144622802734,0.001,100,False
273,10,4,0.24531147795418898,0.9102666666666667,8.787634134292603,35.107423543930054,0.001,100,False
274,10,5,0.22022059575965008,0.9189166666666667,8.668420553207397,43.8915650844574,0.001,100,False
275,10,6,0.19998069499929746,0.9262333333333334,8.583837985992432,52.5855188369751,0.001,100,False
276,10,7,0.180899038768063,0.9327833333333333,8.63912320137024,61.33302855491638,0.001,100,False
277,10,8,0.16403185741975904,0.9391666666666667,8.700231552124023,70.14336848258972,0.001,100,False
278,10,9,0.14632000116631388,0.946,8.648112297058105,78.91416645050049,0.001,100,False
279,10,10,0.13228651160374283,0.9519333333333333,8.720479965209961,87.74401783943176,0.001,100,False
280,10,11,0.11901797816467782,0.9569,8.577510595321655,96.42549657821655,0.001,100,False
281,10,12,0.10851368914668759,0.9601666666666666,8.55930209159851,105.08756065368652,0.001,100,False
282,10,13,0.09576842921475569,0.9645166666666667,8.591557502746582,113.78616619110107,0.001,100,False
283,10,14,0.08541967216879129,0.9682833333333334,8.608205556869507,122.5033552646637,0.001,100,False
284,10,15,0.08011371225739519,0.9693833333333334,8.59282112121582,131.20911288261414,0.001,100,False
285,10,16,0.07515200866541515,0.9721166666666666,8.551017761230469,139.88861417770386,0.001,100,False
286,10,17,0.06807448185669879,0.9746833333333333,8.588244199752808,148.57740545272827,0.001,100,False
287,10,18,0.058322941946486635,0.97915,8.63113284111023,157.3032853603363,0.001,100,False
288,10,19,0.0569226479739882,0.9787333333333333,8.644036054611206,166.06649518013,0.001,100,False
289,10,20,0.05408766192034818,0.9794833333333334,8.59867000579834,174.78356409072876,0.001,100,False
290,10,21,0.05189344922934348,0.9803166666666666,8.785329341888428,183.67769861221313,0.001,100,False
291,10,22,0.0502719556260854,0.9810166666666666,8.696331977844238,192.48014330863953,0.001,100,False
292,10,23,0.04848548677361881,0.9818333333333333,8.522629976272583,201.10587430000305,0.001,100,False
293,10,24,0.03828219303744845,0.9862,8.709994554519653,209.9194347858429,0.001,100,False
294,10,25,0.03611662746348884,0.9864166666666667,8.575466394424438,218.60296630859375,0.001,100,False
295,10,26,0.03574322014038141,0.98675,8.734440326690674,227.44875812530518,0.001,100,False
296,10,27,0.03247693850697639,0.98805,8.683820962905884,236.24057459831238,0.001,100,False
297,10,28,0.029415627435664646,0.9895,8.64998459815979,244.9970145225525,0.001,100,False
